image_id,source_dataset,rel_path,split,race_labels,gender_labels,age_bin,skin_tone_fitzpatrick,cultural_markers,ambiguous_mixed,prefer_not_to_label,unknown_uncertain,conf_race,conf_gender,conf_skin,annotation_notes,label_method,source_evidence,review_status,annotator_id,timestamp_iso,version_tag
UTK_28_1_2_20170116163844508.jpg.chip,UTKFace,UTKFace/28_1_2_20170116163844508.jpg.chip.jpg,train,EastAsian,Female,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_5990,FairFace,FairFace/train/5990.jpg,train,White,Male,20-29,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_80_0_0_20170117173059810.jpg.chip,UTKFace,UTKFace/80_0_0_20170117173059810.jpg.chip.jpg,train,White,Male,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_10327,FairFace,FairFace/val/10327.jpg,train,Black,Male,0-2,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_30_0_2_20170116174814595.jpg.chip,UTKFace,UTKFace/30_0_2_20170116174814595.jpg.chip.jpg,train,EastAsian,Male,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_68981,FairFace,FairFace/train/68981.jpg,train,Black,Female,10-19,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_70879,FairFace,FairFace/train/70879.jpg,train,White,Male,20-29,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_64717,FairFace,FairFace/train/64717.jpg,train,White,Female,10-19,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_49655,FairFace,FairFace/train/49655.jpg,train,Black,Male,0-2,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_5919,FairFace,FairFace/val/5919.jpg,train,White,Female,20-29,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_23_1_3_20170119164501885.jpg.chip,UTKFace,UTKFace/23_1_3_20170119164501885.jpg.chip.jpg,train,SouthAsian,Female,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_45_1_1_20170116233320931.jpg.chip,UTKFace,UTKFace/45_1_1_20170116233320931.jpg.chip.jpg,train,Black,Female,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_14756,FairFace,FairFace/train/14756.jpg,train,Black,Female,20-29,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_27497,FairFace,FairFace/train/27497.jpg,train,Black,Female,20-29,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_27_1_2_20170104022251917.jpg.chip,UTKFace,UTKFace/27_1_2_20170104022251917.jpg.chip.jpg,train,EastAsian,Female,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_2_1_3_20161220144853855.jpg.chip,UTKFace,UTKFace/2_1_3_20161220144853855.jpg.chip.jpg,train,SouthAsian,Female,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_1236,FairFace,FairFace/val/1236.jpg,train,White,Female,40-49,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_51480,FairFace,FairFace/train/51480.jpg,train,Black,Female,20-29,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_68768,FairFace,FairFace/train/68768.jpg,train,Black,Male,20-29,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_86106,FairFace,FairFace/train/86106.jpg,train,White,Female,20-29,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_28658,FairFace,FairFace/train/28658.jpg,train,Black,Female,10-19,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_1_0_2_20161219200342123.jpg.chip,UTKFace,UTKFace/1_0_2_20161219200342123.jpg.chip.jpg,train,EastAsian,Male,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_58032,FairFace,FairFace/train/58032.jpg,train,White,Male,more than 70,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_24_1_2_20170116171638407.jpg.chip,UTKFace,UTKFace/24_1_2_20170116171638407.jpg.chip.jpg,train,EastAsian,Female,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_79783,FairFace,FairFace/train/79783.jpg,train,White,Male,40-49,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_50_0_3_20170119201854301.jpg.chip,UTKFace,UTKFace/50_0_3_20170119201854301.jpg.chip.jpg,train,SouthAsian,Male,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_15626,FairFace,FairFace/train/15626.jpg,train,White,Male,30-39,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_22287,FairFace,FairFace/train/22287.jpg,train,White,Male,30-39,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_11436,FairFace,FairFace/train/11436.jpg,train,Black,Female,3-9,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_77622,FairFace,FairFace/train/77622.jpg,train,White,Female,30-39,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_14_0_3_20170104225858160.jpg.chip,UTKFace,UTKFace/14_0_3_20170104225858160.jpg.chip.jpg,train,SouthAsian,Male,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_32849,FairFace,FairFace/train/32849.jpg,train,White,Male,0-2,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_35967,FairFace,FairFace/train/35967.jpg,train,White,Male,40-49,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_574,FairFace,FairFace/val/574.jpg,train,White,Female,20-29,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_22_1_3_20170119163328077.jpg.chip,UTKFace,UTKFace/22_1_3_20170119163328077.jpg.chip.jpg,train,SouthAsian,Female,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_70500,FairFace,FairFace/train/70500.jpg,train,Black,Female,60-69,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_4_1_3_20161219225734881.jpg.chip,UTKFace,UTKFace/4_1_3_20161219225734881.jpg.chip.jpg,train,SouthAsian,Female,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_2546,FairFace,FairFace/val/2546.jpg,train,Black,Female,30-39,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_31_0_3_20170119200050628.jpg.chip,UTKFace,UTKFace/31_0_3_20170119200050628.jpg.chip.jpg,train,SouthAsian,Male,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_32732,FairFace,FairFace/train/32732.jpg,train,Black,Female,20-29,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_43847,FairFace,FairFace/train/43847.jpg,train,White,Female,20-29,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_66454,FairFace,FairFace/train/66454.jpg,train,Black,Female,20-29,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_59016,FairFace,FairFace/train/59016.jpg,train,White,Female,50-59,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_23_1_2_20170116173036181.jpg.chip,UTKFace,UTKFace/23_1_2_20170116173036181.jpg.chip.jpg,train,EastAsian,Female,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_9593,FairFace,FairFace/val/9593.jpg,train,Black,Female,3-9,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_37610,FairFace,FairFace/train/37610.jpg,train,Black,Female,10-19,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_48_0_3_20170119193054233.jpg.chip,UTKFace,UTKFace/48_0_3_20170119193054233.jpg.chip.jpg,train,SouthAsian,Male,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_46456,FairFace,FairFace/train/46456.jpg,train,White,Female,30-39,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_20547,FairFace,FairFace/train/20547.jpg,train,Black,Male,20-29,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_30620,FairFace,FairFace/train/30620.jpg,train,White,Male,30-39,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_86036,FairFace,FairFace/train/86036.jpg,train,Black,Female,40-49,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_82360,FairFace,FairFace/train/82360.jpg,train,White,Male,50-59,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_6907,FairFace,FairFace/val/6907.jpg,train,White,Male,30-39,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_22_1_2_20170116162938834.jpg.chip,UTKFace,UTKFace/22_1_2_20170116162938834.jpg.chip.jpg,train,EastAsian,Female,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_18_1_3_20170117135716054.jpg.chip,UTKFace,UTKFace/18_1_3_20170117135716054.jpg.chip.jpg,train,SouthAsian,Female,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_63878,FairFace,FairFace/train/63878.jpg,train,Black,Male,30-39,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_1831,FairFace,FairFace/val/1831.jpg,train,Black,Female,10-19,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_45_1_3_20170119193037786.jpg.chip,UTKFace,UTKFace/45_1_3_20170119193037786.jpg.chip.jpg,train,SouthAsian,Female,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_4130,FairFace,FairFace/val/4130.jpg,train,White,Male,30-39,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_64021,FairFace,FairFace/train/64021.jpg,train,White,Male,3-9,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_26_0_3_20170120134330671.jpg.chip,UTKFace,UTKFace/26_0_3_20170120134330671.jpg.chip.jpg,train,SouthAsian,Male,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_38_0_2_20170109002407221.jpg.chip,UTKFace,UTKFace/38_0_2_20170109002407221.jpg.chip.jpg,train,EastAsian,Male,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_1203,FairFace,FairFace/train/1203.jpg,train,White,Male,40-49,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_24082,FairFace,FairFace/train/24082.jpg,train,White,Male,30-39,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_52345,FairFace,FairFace/train/52345.jpg,train,Black,Female,3-9,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_23_0_2_20170116172945780.jpg.chip,UTKFace,UTKFace/23_0_2_20170116172945780.jpg.chip.jpg,train,EastAsian,Male,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_85325,FairFace,FairFace/train/85325.jpg,train,Black,Female,20-29,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_27200,FairFace,FairFace/train/27200.jpg,train,White,Male,50-59,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_22_1_0_20170111182452750.jpg.chip,UTKFace,UTKFace/22_1_0_20170111182452750.jpg.chip.jpg,train,White,Female,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_20_1_1_20170112191224819.jpg.chip,UTKFace,UTKFace/20_1_1_20170112191224819.jpg.chip.jpg,train,Black,Female,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_26_0_1_20170116203607574.jpg.chip,UTKFace,UTKFace/26_0_1_20170116203607574.jpg.chip.jpg,train,Black,Male,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_32818,FairFace,FairFace/train/32818.jpg,train,White,Male,30-39,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_3628,FairFace,FairFace/val/3628.jpg,train,Black,Male,10-19,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_24229,FairFace,FairFace/train/24229.jpg,train,White,Female,10-19,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_26_1_3_20170119193059058.jpg.chip,UTKFace,UTKFace/26_1_3_20170119193059058.jpg.chip.jpg,train,SouthAsian,Female,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_49171,FairFace,FairFace/train/49171.jpg,train,White,Male,30-39,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_81796,FairFace,FairFace/train/81796.jpg,train,Black,Male,30-39,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_33404,FairFace,FairFace/train/33404.jpg,train,White,Female,0-2,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_6879,FairFace,FairFace/train/6879.jpg,train,White,Female,60-69,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_32_1_3_20170119163219372.jpg.chip,UTKFace,UTKFace/32_1_3_20170119163219372.jpg.chip.jpg,train,SouthAsian,Female,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_42588,FairFace,FairFace/train/42588.jpg,train,Black,Male,40-49,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_45543,FairFace,FairFace/train/45543.jpg,train,White,Male,30-39,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_39534,FairFace,FairFace/train/39534.jpg,train,White,Female,30-39,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_19575,FairFace,FairFace/train/19575.jpg,train,White,Female,40-49,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_15_1_3_20170104221933959.jpg.chip,UTKFace,UTKFace/15_1_3_20170104221933959.jpg.chip.jpg,train,SouthAsian,Female,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_27_1_1_20170112231931030.jpg.chip,UTKFace,UTKFace/27_1_1_20170112231931030.jpg.chip.jpg,train,Black,Female,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_30_0_0_20170104164938536.jpg.chip,UTKFace,UTKFace/30_0_0_20170104164938536.jpg.chip.jpg,train,White,Male,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_26_1_1_20170112213133100.jpg.chip,UTKFace,UTKFace/26_1_1_20170112213133100.jpg.chip.jpg,train,Black,Female,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_69871,FairFace,FairFace/train/69871.jpg,train,White,Male,20-29,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_34028,FairFace,FairFace/train/34028.jpg,train,White,Male,20-29,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_16806,FairFace,FairFace/train/16806.jpg,train,Black,Male,40-49,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_18917,FairFace,FairFace/train/18917.jpg,train,White,Male,30-39,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_24_1_2_20170116163634730.jpg.chip,UTKFace,UTKFace/24_1_2_20170116163634730.jpg.chip.jpg,train,EastAsian,Female,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_64487,FairFace,FairFace/train/64487.jpg,train,White,Female,30-39,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_32_1_2_20170116164214489.jpg.chip,UTKFace,UTKFace/32_1_2_20170116164214489.jpg.chip.jpg,train,EastAsian,Female,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_60_0_2_20170116182650366.jpg.chip,UTKFace,UTKFace/60_0_2_20170116182650366.jpg.chip.jpg,train,EastAsian,Male,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_27_0_2_20170104011250152.jpg.chip,UTKFace,UTKFace/27_0_2_20170104011250152.jpg.chip.jpg,train,EastAsian,Male,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_70977,FairFace,FairFace/train/70977.jpg,train,White,Male,20-29,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_77948,FairFace,FairFace/train/77948.jpg,train,Black,Female,40-49,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_31_1_1_20170116222821659.jpg.chip,UTKFace,UTKFace/31_1_1_20170116222821659.jpg.chip.jpg,train,Black,Female,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_74582,FairFace,FairFace/train/74582.jpg,train,White,Male,20-29,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_26_1_3_20170109134510359.jpg.chip,UTKFace,UTKFace/26_1_3_20170109134510359.jpg.chip.jpg,train,SouthAsian,Female,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_35_0_2_20170116164723099.jpg.chip,UTKFace,UTKFace/35_0_2_20170116164723099.jpg.chip.jpg,train,EastAsian,Male,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_31310,FairFace,FairFace/train/31310.jpg,train,Black,Female,40-49,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_29220,FairFace,FairFace/train/29220.jpg,train,Black,Male,30-39,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_70045,FairFace,FairFace/train/70045.jpg,train,Black,Male,30-39,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_62_1_3_20170105000830708.jpg.chip,UTKFace,UTKFace/62_1_3_20170105000830708.jpg.chip.jpg,train,SouthAsian,Female,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_1_0_2_20161219141912009.jpg.chip,UTKFace,UTKFace/1_0_2_20161219141912009.jpg.chip.jpg,train,EastAsian,Male,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_76692,FairFace,FairFace/train/76692.jpg,train,White,Male,20-29,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_24127,FairFace,FairFace/train/24127.jpg,train,Black,Male,20-29,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_40477,FairFace,FairFace/train/40477.jpg,train,White,Male,40-49,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_24_0_3_20170104230147273.jpg.chip,UTKFace,UTKFace/24_0_3_20170104230147273.jpg.chip.jpg,train,SouthAsian,Male,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_82156,FairFace,FairFace/train/82156.jpg,train,White,Female,20-29,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_12550,FairFace,FairFace/train/12550.jpg,train,Black,Male,40-49,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_23_0_3_20170119145303710.jpg.chip,UTKFace,UTKFace/23_0_3_20170119145303710.jpg.chip.jpg,train,SouthAsian,Male,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_23038,FairFace,FairFace/train/23038.jpg,train,White,Male,40-49,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_15185,FairFace,FairFace/train/15185.jpg,train,Black,Male,3-9,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_51326,FairFace,FairFace/train/51326.jpg,train,White,Female,3-9,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_25_0_1_20170113132636784.jpg.chip,UTKFace,UTKFace/25_0_1_20170113132636784.jpg.chip.jpg,train,Black,Male,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_26_1_0_20170116225049260.jpg.chip,UTKFace,UTKFace/26_1_0_20170116225049260.jpg.chip.jpg,train,White,Female,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_1029,FairFace,FairFace/val/1029.jpg,train,White,Female,20-29,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
